player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Tobias Harris,DET,points,13.5,PrizePicks,2026-04-27,,,15.5
Ausar Thompson,DET,points_assists,13.5,PrizePicks,2026-04-27,,,13.5
Duncan Robinson,DET,points_rebounds_assists,13.5,PrizePicks,2026-04-27,,,15.5
Duncan Robinson,DET,points_rebounds,13.0,PrizePicks,2026-04-27,,,13.0
Cade Cunningham,DET,assists,12.5,PrizePicks,2026-04-27,,,10.0
Duncan Robinson,DET,points_assists,12.5,PrizePicks,2026-04-27,,,12.5
Jalen Duren,DET,rebounds,12.5,PrizePicks,2026-04-27,,,10.0
Paolo Banchero,ORL,rebounds_assists,12.5,PrizePicks,2026-04-27,,,14.25
Duncan Robinson,DET,points_rebounds_assists,12.5,PrizePicks,2026-04-27,,,15.5
Wendell Carter,ORL,points_assists,12.0,PrizePicks,2026-04-27,,,12.0
Desmond Bane,ORL,rebounds_assists,11.5,PrizePicks,2026-04-27,,,8.5
Franz Wagner,ORL,rebounds_assists,11.5,PrizePicks,2026-04-27,,,9.5
Jalen Suggs,ORL,points,11.5,PrizePicks,2026-04-27,,,14.5
Jalen Suggs,ORL,rebounds_assists,11.5,PrizePicks,2026-04-27,,,9.5
Paolo Banchero,ORL,rebounds,11.5,PrizePicks,2026-04-27,,,9.0
Paolo Banchero,ORL,rebounds_assists,11.5,PrizePicks,2026-04-27,,,14.25
Wendell Carter,ORL,points,11.5,PrizePicks,2026-04-27,,,11.5
Wendell Carter,ORL,rebounds_assists,11.5,PrizePicks,2026-04-27,,,11.5
Ausar Thompson,DET,points,11.5,PrizePicks,2026-04-27,,,10.5
Ausar Thompson,DET,rebounds_assists,11.5,PrizePicks,2026-04-27,,,9.5
Cade Cunningham,DET,assists,11.5,PrizePicks,2026-04-27,,,10.0
Duncan Robinson,DET,points,11.5,PrizePicks,2026-04-27,,,11.0
Jalen Duren,DET,points,11.5,PrizePicks,2026-04-27,,,16.25
Jalen Duren,DET,rebounds,11.5,PrizePicks,2026-04-27,,,10.0
Tobias Harris,DET,points,11.5,PrizePicks,2026-04-27,,,15.5
Tobias Harris,DET,rebounds_assists,11.5,PrizePicks,2026-04-27,,,9.0
Jalen Duren,DET,rebounds_assists,11.5,PrizePicks,2026-04-27,,,11.5
Ausar Thompson,DET,points_assists,11.5,PrizePicks,2026-04-27,,,13.5
Duncan Robinson,DET,points_assists,11.5,PrizePicks,2026-04-27,,,12.5
Duncan Robinson,DET,points_rebounds,11.5,PrizePicks,2026-04-27,,,13.0
Wendell Carter,ORL,points_assists,11.5,PrizePicks,2026-04-27,,,12.0
Paolo Banchero,ORL,rebounds,10.5,PrizePicks,2026-04-27,,,9.0
Wendell Carter,ORL,points,10.5,PrizePicks,2026-04-27,,,11.5
Wendell Carter,ORL,rebounds,10.5,PrizePicks,2026-04-27,,,8.5
Cade Cunningham,DET,assists,10.5,PrizePicks,2026-04-27,,,10.0
Duncan Robinson,DET,points,10.5,PrizePicks,2026-04-27,,,11.0
Jalen Duren,DET,rebounds,10.5,PrizePicks,2026-04-27,,,10.0
Ausar Thompson,DET,points,10.5,PrizePicks,2026-04-27,,,10.5
Franz Wagner,ORL,rebounds_assists,10.5,PrizePicks,2026-04-27,,,9.5
Jalen Suggs,ORL,rebounds_assists,10.5,PrizePicks,2026-04-27,,,9.5
Duncan Robinson,DET,points_rebounds_assists,10.5,PrizePicks,2026-04-27,,,15.5
Desmond Bane,ORL,rebounds_assists,9.5,PrizePicks,2026-04-27,,,8.5
Franz Wagner,ORL,rebounds_assists,9.5,PrizePicks,2026-04-27,,,9.5
Jalen Suggs,ORL,points,9.5,PrizePicks,2026-04-27,,,14.5
Jalen Suggs,ORL,rebounds_assists,9.5,PrizePicks,2026-04-27,,,9.5
Paolo Banchero,ORL,rebounds,9.5,PrizePicks,2026-04-27,,,9.0
Wendell Carter,ORL,points_assists,9.5,PrizePicks,2026-04-27,,,12.0
Wendell Carter,ORL,rebounds,9.5,PrizePicks,2026-04-27,,,8.5
Ausar Thompson,DET,points,9.5,PrizePicks,2026-04-27,,,10.5
Ausar Thompson,DET,points_assists,9.5,PrizePicks,2026-04-27,,,13.5
Ausar Thompson,DET,rebounds_assists,9.5,PrizePicks,2026-04-27,,,9.5
Cade Cunningham,DET,assists,9.5,PrizePicks,2026-04-27,,,10.0
Duncan Robinson,DET,points_assists,9.5,PrizePicks,2026-04-27,,,12.5
Duncan Robinson,DET,points_rebounds,9.5,PrizePicks,2026-04-27,,,13.0
Jalen Duren,DET,rebounds,9.5,PrizePicks,2026-04-27,,,10.0
Jalen Duren,DET,rebounds_assists,9.5,PrizePicks,2026-04-27,,,11.5
Tobias Harris,DET,rebounds_assists,9.5,PrizePicks,2026-04-27,,,9.0
Isaiah Stewart,DET,points_rebounds,9.5,PrizePicks,2026-04-27,,,9.5
Wendell Carter,ORL,rebounds,8.5,PrizePicks,2026-04-27,,,8.5
Ausar Thompson,DET,rebounds,8.5,PrizePicks,2026-04-27,,,6.5
Cade Cunningham,DET,assists,8.5,PrizePicks,2026-04-27,,,10.0
Cade Cunningham,DET,rebounds,8.5,PrizePicks,2026-04-27,,,6.5
Jalen Duren,DET,rebounds,8.5,PrizePicks,2026-04-27,,,10.0
Tobias Harris,DET,rebounds,8.5,PrizePicks,2026-04-27,,,6.5
Tobias Harris,DET,rebounds_assists,8.5,PrizePicks,2026-04-27,,,9.0
Ausar Thompson,DET,points,8.5,PrizePicks,2026-04-27,,,10.5
Desmond Bane,ORL,rebounds_assists,8.5,PrizePicks,2026-04-27,,,8.5
Duncan Robinson,DET,points,8.5,PrizePicks,2026-04-27,,,11.0
Franz Wagner,ORL,rebounds_assists,8.5,PrizePicks,2026-04-27,,,9.5
Isaiah Stewart,DET,points,8.5,PrizePicks,2026-04-27,,,6.5
Javonte Green,DET,points,8.5,PrizePicks,2026-04-27,,,6.5
Javonte Green,DET,points_rebounds,8.5,PrizePicks,2026-04-27,,,8.5
Paolo Banchero,ORL,rebounds,8.5,PrizePicks,2026-04-27,,,9.0
Jalen Suggs,ORL,rebounds_assists,8.5,PrizePicks,2026-04-27,,,9.5
Desmond Bane,ORL,rebounds_assists,7.5,PrizePicks,2026-04-27,,,8.5
Franz Wagner,ORL,rebounds,7.5,PrizePicks,2026-04-27,,,5.5
Franz Wagner,ORL,rebounds_assists,7.5,PrizePicks,2026-04-27,,,9.5
Jalen Suggs,ORL,assists,7.5,PrizePicks,2026-04-27,,,6.0
Jalen Suggs,ORL,rebounds_assists,7.5,PrizePicks,2026-04-27,,,9.5
Paolo Banchero,ORL,assists,7.5,PrizePicks,2026-04-27,,,5.5
Paolo Banchero,ORL,rebounds,7.5,PrizePicks,2026-04-27,,,9.0
Wendell Carter,ORL,points,7.5,PrizePicks,2026-04-27,,,11.5
Wendell Carter,ORL,rebounds_assists,7.5,PrizePicks,2026-04-27,,,11.5
Ausar Thompson,DET,points,7.5,PrizePicks,2026-04-27,,,10.5
Ausar Thompson,DET,rebounds,7.5,PrizePicks,2026-04-27,,,6.5
Ausar Thompson,DET,rebounds_assists,7.5,PrizePicks,2026-04-27,,,9.5
Cade Cunningham,DET,assists,7.5,PrizePicks,2026-04-27,,,10.0
Cade Cunningham,DET,rebounds,7.5,PrizePicks,2026-04-27,,,6.5
Duncan Robinson,DET,points,7.5,PrizePicks,2026-04-27,,,11.0
Jalen Duren,DET,rebounds,7.5,PrizePicks,2026-04-27,,,10.0
Tobias Harris,DET,rebounds,7.5,PrizePicks,2026-04-27,,,6.5
Tobias Harris,DET,rebounds_assists,7.5,PrizePicks,2026-04-27,,,9.0
Goga Bitadze,ORL,rebounds,7.5,PrizePicks,2026-04-27,,,6.0
Isaiah Stewart,DET,points,7.5,PrizePicks,2026-04-27,,,6.5
Javonte Green,DET,points,7.5,PrizePicks,2026-04-27,,,6.5
Duncan Robinson,DET,rebounds_assists,7.5,PrizePicks,2026-04-27,,,5.5
Desmond Bane,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,4.5
Franz Wagner,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,5.5
Jalen Suggs,ORL,assists,6.5,PrizePicks,2026-04-27,,,6.0
Jalen Suggs,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,4.5
Paolo Banchero,ORL,assists,6.5,PrizePicks,2026-04-27,,,5.5
Paolo Banchero,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,9.0
Wendell Carter,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,8.5
Ausar Thompson,DET,rebounds,6.5,PrizePicks,2026-04-27,,,6.5
Cade Cunningham,DET,rebounds,6.5,PrizePicks,2026-04-27,,,6.5
Tobias Harris,DET,rebounds,6.5,PrizePicks,2026-04-27,,,6.5
Desmond Bane,ORL,rebounds_assists,6.5,PrizePicks,2026-04-27,,,8.5
Goga Bitadze,ORL,rebounds,6.5,PrizePicks,2026-04-27,,,6.0
Isaiah Stewart,DET,points,6.5,PrizePicks,2026-04-27,,,6.5
Isaiah Stewart,DET,rebounds,6.5,PrizePicks,2026-04-27,,,4.5
Javonte Green,DET,points,6.5,PrizePicks,2026-04-27,,,6.5
Duncan Robinson,DET,rebounds_assists,6.5,PrizePicks,2026-04-27,,,5.5
Desmond Bane,ORL,assists,5.5,PrizePicks,2026-04-27,,,4.0
Desmond Bane,ORL,rebounds,5.5,PrizePicks,2026-04-27,,,4.5
Franz Wagner,ORL,assists,5.5,PrizePicks,2026-04-27,,,4.0
Franz Wagner,ORL,rebounds,5.5,PrizePicks,2026-04-27,,,5.5
Jalen Suggs,ORL,assists,5.5,PrizePicks,2026-04-27,,,6.0
Jalen Suggs,ORL,rebounds,5.5,PrizePicks,2026-04-27,,,4.5
Wendell Carter,ORL,rebounds,5.5,PrizePicks,2026-04-27,,,8.5
Ausar Thompson,DET,rebounds,5.5,PrizePicks,2026-04-27,,,6.5
Cade Cunningham,DET,rebounds,5.5,PrizePicks,2026-04-27,,,6.5
Goga Bitadze,ORL,rebounds,5.5,PrizePicks,2026-04-27,,,6.0
Isaiah Stewart,DET,points,5.5,PrizePicks,2026-04-27,,,6.5
Isaiah Stewart,DET,rebounds,5.5,PrizePicks,2026-04-27,,,4.5
Javonte Green,DET,points,5.5,PrizePicks,2026-04-27,,,6.5
Tobias Harris,DET,rebounds,5.5,PrizePicks,2026-04-27,,,6.5
Duncan Robinson,DET,rebounds_assists,5.5,PrizePicks,2026-04-27,,,5.5
Ausar Thompson,DET,assists,5.5,PrizePicks,2026-04-27,,,4.0
Desmond Bane,ORL,assists,4.5,PrizePicks,2026-04-27,,,4.0
Desmond Bane,ORL,rebounds,4.5,PrizePicks,2026-04-27,,,4.5
Franz Wagner,ORL,assists,4.5,PrizePicks,2026-04-27,,,4.0
Franz Wagner,ORL,rebounds,4.5,PrizePicks,2026-04-27,,,5.5
Jalen Suggs,ORL,rebounds,4.5,PrizePicks,2026-04-27,,,4.5
Paolo Banchero,ORL,assists,4.5,PrizePicks,2026-04-27,,,5.5
Ausar Thompson,DET,assists,4.5,PrizePicks,2026-04-27,,,4.0
Ausar Thompson,DET,rebounds,4.5,PrizePicks,2026-04-27,,,6.5
Cade Cunningham,DET,threes,4.5,PrizePicks,2026-04-27,,,3.0
Cade Cunningham,DET,rebounds,4.5,PrizePicks,2026-04-27,,,6.5
Duncan Robinson,DET,threes,4.5,PrizePicks,2026-04-27,,,3.0
Duncan Robinson,DET,rebounds,4.5,PrizePicks,2026-04-27,,,3.5
Duncan Robinson,DET,rebounds_assists,4.5,PrizePicks,2026-04-27,,,5.5
Tobias Harris,DET,rebounds,4.5,PrizePicks,2026-04-27,,,6.5
Jalen Suggs,ORL,threes,4.5,PrizePicks,2026-04-27,,,3.0
Anthony Black,ORL,rebounds,4.5,PrizePicks,2026-04-27,,,3.5
Cade Cunningham,DET,turnovers,4.5,PrizePicks,2026-04-27,,,4.5
Isaiah Stewart,DET,points,4.5,PrizePicks,2026-04-27,,,6.5
Isaiah Stewart,DET,rebounds,4.5,PrizePicks,2026-04-27,,,4.5
Javonte Green,DET,points,4.5,PrizePicks,2026-04-27,,,6.5
Javonte Green,DET,rebounds,4.5,PrizePicks,2026-04-27,,,3.5
Tobias Harris,DET,assists,4.5,PrizePicks,2026-04-27,,,3.0
Desmond Bane,ORL,threes,3.5,PrizePicks,2026-04-27,,,2.5
Desmond Bane,ORL,rebounds,3.5,PrizePicks,2026-04-27,,,4.5
Franz Wagner,ORL,assists,3.5,PrizePicks,2026-04-27,,,4.0
Franz Wagner,ORL,rebounds,3.5,PrizePicks,2026-04-27,,,5.5
Jalen Suggs,ORL,threes,3.5,PrizePicks,2026-04-27,,,3.0
Jalen Suggs,ORL,assists,3.5,PrizePicks,2026-04-27,,,6.0
Jalen Suggs,ORL,rebounds,3.5,PrizePicks,2026-04-27,,,4.5
Paolo Banchero,ORL,assists,3.5,PrizePicks,2026-04-27,,,5.5
Ausar Thompson,DET,assists,3.5,PrizePicks,2026-04-27,,,4.0
Cade Cunningham,DET,threes,3.5,PrizePicks,2026-04-27,,,3.0
Duncan Robinson,DET,threes,3.5,PrizePicks,2026-04-27,,,3.0
Duncan Robinson,DET,rebounds,3.5,PrizePicks,2026-04-27,,,3.5
Jalen Duren,DET,assists,3.5,PrizePicks,2026-04-27,,,2.5
Tobias Harris,DET,assists,3.5,PrizePicks,2026-04-27,,,3.0
Anthony Black,ORL,rebounds,3.5,PrizePicks,2026-04-27,,,3.5
Ausar Thompson,DET,steals,3.5,PrizePicks,2026-04-27,,,2.5
Desmond Bane,ORL,assists,3.5,PrizePicks,2026-04-27,,,4.0
Goga Bitadze,ORL,rebounds,3.5,PrizePicks,2026-04-27,,,6.0
Isaiah Stewart,DET,rebounds,3.5,PrizePicks,2026-04-27,,,4.5
Jalen Suggs,ORL,steals,3.5,PrizePicks,2026-04-27,,,2.5
Javonte Green,DET,rebounds,3.5,PrizePicks,2026-04-27,,,3.5
Paolo Banchero,ORL,turnovers,3.5,PrizePicks,2026-04-27,,,3.5
Duncan Robinson,DET,assists,3.5,PrizePicks,2026-04-27,,,2.5
Wendell Carter,ORL,assists,3.5,PrizePicks,2026-04-27,,,2.5
Duncan Robinson,DET,rebounds_assists,3.5,PrizePicks,2026-04-27,,,5.5
Cade Cunningham,DET,steals,3.5,PrizePicks,2026-04-27,,,2.0
Desmond Bane,ORL,threes,2.5,PrizePicks,2026-04-27,,,2.5
Desmond Bane,ORL,assists,2.5,PrizePicks,2026-04-27,,,4.0
Desmond Bane,ORL,rebounds,2.5,PrizePicks,2026-04-27,,,4.5
Franz Wagner,ORL,threes,2.5,PrizePicks,2026-04-27,,,1.5
Franz Wagner,ORL,assists,2.5,PrizePicks,2026-04-27,,,4.0
Jalen Suggs,ORL,threes,2.5,PrizePicks,2026-04-27,,,3.0
Jalen Suggs,ORL,rebounds,2.5,PrizePicks,2026-04-27,,,4.5
Paolo Banchero,ORL,threes,2.5,PrizePicks,2026-04-27,,,1.5
Cade Cunningham,DET,threes,2.5,PrizePicks,2026-04-27,,,3.0
Jalen Duren,DET,assists,2.5,PrizePicks,2026-04-27,,,2.5
Tobias Harris,DET,threes,2.5,PrizePicks,2026-04-27,,,1.5
Tobias Harris,DET,assists,2.5,PrizePicks,2026-04-27,,,3.0
Anthony Black,ORL,threes,2.5,PrizePicks,2026-04-27,,,1.5
Anthony Black,ORL,rebounds,2.5,PrizePicks,2026-04-27,,,3.5
Anthony Black,ORL,steals,2.5,PrizePicks,2026-04-27,,,1.5
Ausar Thompson,DET,blocks,2.5,PrizePicks,2026-04-27,,,1.5
Ausar Thompson,DET,steals,2.5,PrizePicks,2026-04-27,,,2.5
Cade Cunningham,DET,steals,2.5,PrizePicks,2026-04-27,,,2.0
Desmond Bane,ORL,steals,2.5,PrizePicks,2026-04-27,,,1.5
Desmond Bane,ORL,turnovers,2.5,PrizePicks,2026-04-27,,,2.5
Duncan Robinson,DET,threes,2.5,PrizePicks,2026-04-27,,,3.0
Franz Wagner,ORL,steals,2.5,PrizePicks,2026-04-27,,,1.5
Goga Bitadze,ORL,blocks,2.5,PrizePicks,2026-04-27,,,1.5
Isaiah Stewart,DET,blocks,2.5,PrizePicks,2026-04-27,,,1.5
Isaiah Stewart,DET,rebounds,2.5,PrizePicks,2026-04-27,,,4.5
Jalen Suggs,ORL,blocks_steals,2.5,PrizePicks,2026-04-27,,,2.5
Jalen Suggs,ORL,steals,2.5,PrizePicks,2026-04-27,,,2.5
Javonte Green,DET,threes,2.5,PrizePicks,2026-04-27,,,1.5
Javonte Green,DET,rebounds,2.5,PrizePicks,2026-04-27,,,3.5
Javonte Green,DET,steals,2.5,PrizePicks,2026-04-27,,,1.5
Paolo Banchero,ORL,steals,2.5,PrizePicks,2026-04-27,,,1.5
Tobias Harris,DET,steals,2.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,blocks,2.5,PrizePicks,2026-04-27,,,1.5
Jalen Suggs,ORL,turnovers,2.5,PrizePicks,2026-04-27,,,2.5
Duncan Robinson,DET,assists,2.5,PrizePicks,2026-04-27,,,2.5
Wendell Carter,ORL,assists,2.5,PrizePicks,2026-04-27,,,2.5
Wendell Carter,ORL,steals,2.5,PrizePicks,2026-04-27,,,1.5
Jalen Duren,DET,blocks,2.5,PrizePicks,2026-04-27,,,1.5
Desmond Bane,ORL,threes,1.5,PrizePicks,2026-04-27,,,2.5
Franz Wagner,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.5
Jalen Suggs,ORL,threes,1.5,PrizePicks,2026-04-27,,,3.0
Paolo Banchero,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.0
Cade Cunningham,DET,threes,1.5,PrizePicks,2026-04-27,,,3.0
Duncan Robinson,DET,threes,1.5,PrizePicks,2026-04-27,,,3.0
Tobias Harris,DET,threes,1.5,PrizePicks,2026-04-27,,,1.5
Duncan Robinson,DET,rebounds,1.5,PrizePicks,2026-04-27,,,3.5
Anthony Black,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.5
Anthony Black,ORL,steals,1.5,PrizePicks,2026-04-27,,,1.5
Anthony Black,ORL,turnovers,1.5,PrizePicks,2026-04-27,,,1.5
Ausar Thompson,DET,blocks,1.5,PrizePicks,2026-04-27,,,1.5
Ausar Thompson,DET,steals,1.5,PrizePicks,2026-04-27,,,2.5
Desmond Bane,ORL,steals,1.5,PrizePicks,2026-04-27,,,1.5
Duncan Robinson,DET,steals,1.5,PrizePicks,2026-04-27,,,1.0
Franz Wagner,ORL,steals,1.5,PrizePicks,2026-04-27,,,1.5
Franz Wagner,ORL,turnovers,1.5,PrizePicks,2026-04-27,,,1.5
Goga Bitadze,ORL,blocks,1.5,PrizePicks,2026-04-27,,,1.5
Isaiah Stewart,DET,blocks,1.5,PrizePicks,2026-04-27,,,1.5
Jalen Duren,DET,assists,1.5,PrizePicks,2026-04-27,,,2.5
Jalen Duren,DET,steals,1.5,PrizePicks,2026-04-27,,,1.5
Jalen Duren,DET,turnovers,1.5,PrizePicks,2026-04-27,,,1.5
Jalen Suggs,ORL,blocks,1.5,PrizePicks,2026-04-27,,,1.0
Jalen Suggs,ORL,steals,1.5,PrizePicks,2026-04-27,,,2.5
Jamal Cain,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.0
Javonte Green,DET,threes,1.5,PrizePicks,2026-04-27,,,1.5
Javonte Green,DET,steals,1.5,PrizePicks,2026-04-27,,,1.5
Paolo Banchero,ORL,steals,1.5,PrizePicks,2026-04-27,,,1.5
Tobias Harris,DET,assists,1.5,PrizePicks,2026-04-27,,,3.0
Tobias Harris,DET,steals,1.5,PrizePicks,2026-04-27,,,1.5
Tobias Harris,DET,turnovers,1.5,PrizePicks,2026-04-27,,,1.5
Tristan Silva,ORL,threes,1.5,PrizePicks,2026-04-27,,,1.0
Wendell Carter,ORL,blocks_steals,1.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,blocks,1.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,steals,1.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,turnovers,1.5,PrizePicks,2026-04-27,,,1.5
Duncan Robinson,DET,assists,1.5,PrizePicks,2026-04-27,,,2.5
Ausar Thompson,DET,assists,1.5,PrizePicks,2026-04-27,,,4.0
Wendell Carter,ORL,assists,1.5,PrizePicks,2026-04-27,,,2.5
Cade Cunningham,DET,steals,1.5,PrizePicks,2026-04-27,,,2.0
Jalen Duren,DET,blocks,1.5,PrizePicks,2026-04-27,,,1.5
Franz Wagner,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.5
Paolo Banchero,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.5
Paolo Banchero,ORL,double_double,0.5,PrizePicks,2026-04-27,,,0.5
Wendell Carter,ORL,double_double,0.5,PrizePicks,2026-04-27,,,0.5
Ausar Thompson,DET,threes,0.5,PrizePicks,2026-04-27,,,0.5
Cade Cunningham,DET,double_double,0.5,PrizePicks,2026-04-27,,,0.5
Tobias Harris,DET,threes,0.5,PrizePicks,2026-04-27,,,1.5
Cade Cunningham,DET,triple_double,0.5,PrizePicks,2026-04-27,,,0.5
Anthony Black,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.5
Anthony Black,ORL,steals,0.5,PrizePicks,2026-04-27,,,1.5
Ausar Thompson,DET,blocks,0.5,PrizePicks,2026-04-27,,,1.5
Desmond Bane,ORL,steals,0.5,PrizePicks,2026-04-27,,,1.5
Duncan Robinson,DET,steals,0.5,PrizePicks,2026-04-27,,,1.0
Duncan Robinson,DET,turnovers,0.5,PrizePicks,2026-04-27,,,0.5
Franz Wagner,ORL,steals,0.5,PrizePicks,2026-04-27,,,1.5
Goga Bitadze,ORL,blocks,0.5,PrizePicks,2026-04-27,,,1.5
Isaiah Stewart,DET,threes,0.5,PrizePicks,2026-04-27,,,0.5
Isaiah Stewart,DET,blocks,0.5,PrizePicks,2026-04-27,,,1.5
Isaiah Stewart,DET,turnovers,0.5,PrizePicks,2026-04-27,,,0.5
Jalen Suggs,ORL,blocks,0.5,PrizePicks,2026-04-27,,,1.0
Jamal Cain,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.0
Javonte Green,DET,threes,0.5,PrizePicks,2026-04-27,,,1.5
Javonte Green,DET,steals,0.5,PrizePicks,2026-04-27,,,1.5
Paolo Banchero,ORL,steals,0.5,PrizePicks,2026-04-27,,,1.5
Tobias Harris,DET,double_double,0.5,PrizePicks,2026-04-27,,,0.5
Tobias Harris,DET,steals,0.5,PrizePicks,2026-04-27,,,1.5
Tristan Silva,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.0
Wendell Carter,ORL,blocks,0.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,steals,0.5,PrizePicks,2026-04-27,,,1.5
Wendell Carter,ORL,threes,0.5,PrizePicks,2026-04-27,,,1.0
Ausar Thompson,DET,double_double,0.5,PrizePicks,2026-04-27,,,0.5
Cade Cunningham,DET,steals,0.5,PrizePicks,2026-04-27,,,2.0
Jalen Duren,DET,blocks,0.5,PrizePicks,2026-04-27,,,1.5
Shai Gilgeous-Alexander,OKC,points_rebounds_assists,54.5,PrizePicks,2026-04-27,,,47.0
Shai Gilgeous-Alexander,OKC,points_assists,49.5,PrizePicks,2026-04-27,,,42.0
Shai Gilgeous-Alexander,OKC,points_rebounds_assists,49.5,PrizePicks,2026-04-27,,,47.0
Devin Booker,PHX,points_rebounds_assists,44.5,PrizePicks,2026-04-27,,,36.5
Shai Gilgeous-Alexander,OKC,points_assists,44.5,PrizePicks,2026-04-27,,,42.0
Shai Gilgeous-Alexander,OKC,points_rebounds,44.5,PrizePicks,2026-04-27,,,37.5
Shai Gilgeous-Alexander,OKC,points_rebounds_assists,44.5,PrizePicks,2026-04-27,,,47.0
Shai Gilgeous-Alexander,OKC,points,44.5,PrizePicks,2026-04-27,,,34.5
Shai Gilgeous-Alexander,OKC,points,39.5,PrizePicks,2026-04-27,,,34.5
Devin Booker,PHX,points_assists,39.5,PrizePicks,2026-04-27,,,31.5
Devin Booker,PHX,points_rebounds,39.5,PrizePicks,2026-04-27,,,29.5
Devin Booker,PHX,points_rebounds_assists,39.5,PrizePicks,2026-04-27,,,36.5
Shai Gilgeous-Alexander,OKC,points_assists,39.5,PrizePicks,2026-04-27,,,42.0
Shai Gilgeous-Alexander,OKC,points_rebounds,39.5,PrizePicks,2026-04-27,,,37.5
Shai Gilgeous-Alexander,OKC,points_rebounds_assists,39.5,PrizePicks,2026-04-27,,,47.0
Jalen Green,PHX,points_rebounds_assists,39.5,PrizePicks,2026-04-27,,,29.5
Shai Gilgeous-Alexander,OKC,points_rebounds,35.5,PrizePicks,2026-04-27,,,37.5
Shai Gilgeous-Alexander,OKC,points,34.5,PrizePicks,2026-04-27,,,34.5
Chet Holmgren,OKC,points_rebounds,34.5,PrizePicks,2026-04-27,,,29.5
Chet Holmgren,OKC,points_rebounds_assists,34.5,PrizePicks,2026-04-27,,,28.5
Devin Booker,PHX,points_assists,34.5,PrizePicks,2026-04-27,,,31.5
Devin Booker,PHX,points_rebounds,34.5,PrizePicks,2026-04-27,,,29.5
Dillon Brooks,PHX,points_rebounds_assists,34.5,PrizePicks,2026-04-27,,,27.0
Jalen Green,PHX,points_rebounds,34.5,PrizePicks,2026-04-27,,,27.0
Jalen Green,PHX,points_rebounds_assists,34.5,PrizePicks,2026-04-27,,,29.5
Shai Gilgeous-Alexander,OKC,points_assists,34.5,PrizePicks,2026-04-27,,,42.0
Shai Gilgeous-Alexander,OKC,points_rebounds,34.5,PrizePicks,2026-04-27,,,37.5
Devin Booker,PHX,points,34.5,PrizePicks,2026-04-27,,,23.5
Dillon Brooks,PHX,points_rebounds,34.5,PrizePicks,2026-04-27,,,24.5
Devin Booker,PHX,points_rebounds_assists,33.5,PrizePicks,2026-04-27,,,36.5
Shai Gilgeous-Alexander,OKC,points,31.5,PrizePicks,2026-04-27,,,34.5
Shai Gilgeous-Alexander,OKC,points,29.5,PrizePicks,2026-04-27,,,34.5
Ajay Mitchell,OKC,points_rebounds_assists,29.5,PrizePicks,2026-04-27,,,23.5
Chet Holmgren,OKC,points_rebounds,29.5,PrizePicks,2026-04-27,,,29.5
Chet Holmgren,OKC,points_rebounds_assists,29.5,PrizePicks,2026-04-27,,,28.5
Devin Booker,PHX,points,29.5,PrizePicks,2026-04-27,,,23.5
Devin Booker,PHX,points_rebounds,29.5,PrizePicks,2026-04-27,,,29.5
Devin Booker,PHX,points_rebounds_assists,29.5,PrizePicks,2026-04-27,,,36.5
Dillon Brooks,PHX,points_assists,29.5,PrizePicks,2026-04-27,,,22.0
Dillon Brooks,PHX,points_rebounds,29.5,PrizePicks,2026-04-27,,,24.5
Dillon Brooks,PHX,points_rebounds_assists,29.5,PrizePicks,2026-04-27,,,27.0
Jalen Green,PHX,points,29.5,PrizePicks,2026-04-27,,,19.5
Jalen Green,PHX,points_assists,29.5,PrizePicks,2026-04-27,,,23.5
Jalen Green,PHX,points_rebounds,29.5,PrizePicks,2026-04-27,,,27.0
Jalen Green,PHX,points_rebounds_assists,29.5,PrizePicks,2026-04-27,,,29.5
Ajay Mitchell,OKC,points_rebounds,29.5,PrizePicks,2026-04-27,,,21.5
Devin Booker,PHX,points_assists,28.5,PrizePicks,2026-04-27,,,31.5
Chet Holmgren,OKC,points_rebounds_assists,27.5,PrizePicks,2026-04-27,,,28.5
Devin Booker,PHX,points_rebounds,27.5,PrizePicks,2026-04-27,,,29.5
Jalen Green,PHX,points_rebounds_assists,27.5,PrizePicks,2026-04-27,,,29.5
Chet Holmgren,OKC,points_rebounds,25.5,PrizePicks,2026-04-27,,,29.5
